timestamp,open,high,low,close,volume
1551312000,3339.99,3420.83,3307.39,3336.27,1417.83692422
1551398400,3340.11,3386.04,3336.27,3357.06,959.97370098
1551484800,3356.97,3367.20,3303.48,3359.00,438.96215877
1551571200,3364.78,3369.96,3311.00,3336.50,273.72853943
1551657600,3336.49,3350.79,3239.00,3272.14,1253.05165732
1551744000,3272.14,3426.25,3261.13,3403.82,1380.43032834
1551830400,3403.82,3444.64,3370.25,3407.56,1324.99684175
1551916800,3408.90,3472.15,3385.00,3450.12,1593.42469720
1552003200,3450.13,3487.98,3350.00,3426.17,1746.16994547
1552089600,3426.16,3510.00,3415.53,3485.87,856.36435666
1552176000,3485.87,3488.26,3441.79,3473.73,339.58089042
1552262400,3473.78,3483.91,3398.01,3421.05,811.51968992
1552348800,3427.14,3444.00,3373.38,3426.72,1988.79687460
1552435200,3426.69,3434.74,3387.67,3405.16,1364.32766013
1552521600,3404.98,3450.00,3351.00,3406.70,1149.68522433
1552608000,3410.97,3455.69,3401.02,3445.00,1026.41973101
1552694400,3449.64,3563.48,3445.00,3524.30,1256.80555073
1552780800,3524.26,3527.94,3475.00,3506.43,642.78609110
1552867200,3506.20,3547.02,3469.29,3509.62,854.72634809
1552953600,3509.62,3538.19,3481.40,3524.32,1262.41010073
1553040000,3524.82,3542.67,3498.00,3531.65,1011.19290143
1553126400,3529.70,3566.00,3450.01,3502.43,1009.33374952
1553212800,3501.35,3548.22,3481.02,3525.19,1083.85300341
1553299200,3531.43,3544.67,3504.60,3525.00,492.61242270
1553385600,3525.00,3525.00,3488.63,3518.99,269.56573274
1553472000,3518.67,3523.99,3420.00,3462.28,1411.56549253
1553558400,3463.02,3485.05,3442.21,3478.43,870.85233282
1553644800,3478.43,3593.53,3472.04,3581.70,1842.91511790
1553731200,3575.01,3582.73,3548.00,3573.00,1050.29596394
1553817600,3573.00,3654.48,3569.00,3649.94,1322.30598115
1553904000,3649.95,3682.00,3600.61,3648.80,572.33938248
1553990400,3654.49,3661.17,3634.60,3651.30,414.25623880
1554076800,3651.30,3704.86,3608.03,3693.18,1479.42010179
1554163200,3699.51,4528.06,3691.67,4380.73,5410.19207875
1554249600,4380.58,4767.00,4280.00,4426.00,4759.45740531
1554336000,4435.74,4517.15,4250.73,4372.00,2139.44482381
1554422400,4380.18,4534.03,4353.32,4488.11,1533.57402089
1554508800,4498.91,4670.95,4327.75,4488.97,1410.75616906
1554595200,4505.55,4693.83,4481.91,4638.75,1103.48552057
1554681600,4639.13,4770.00,4567.23,4708.60,2636.53597513
1554768000,4704.75,4705.65,4576.06,4615.35,1612.03246792
1554854400,4615.70,4854.68,4596.00,4724.99,2312.11664772
1554940800,4723.64,4744.18,4416.91,4484.96,2893.28641248
1555027200,4485.40,4533.78,4355.00,4494.90,1405.50888501
1555113600,4502.75,4536.77,4469.01,4501.51,647.06044489
1555200000,4503.35,4585.80,4457.84,4564.43,367.73496151
1555286400,4573.38,4597.37,4384.56,4460.58,1365.28757602
1555372800,4457.51,4637.30,4443.38,4616.04,1494.37175833
1555459200,4616.04,4666.90,4583.06,4630.00,1176.93156827
1555545600,4630.43,4741.69,4624.59,4698.01,1304.92639124
1555632000,4705.22,4771.06,4625.00,4717.06,807.28814540
1555718400,4717.06,4778.59,4681.37,4741.59,353.16013383
1555804800,4743.25,4761.63,4650.00,4725.65,507.12966458
1555891200,4727.65,4840.57,4676.07,4783.83,990.49869228
1555977600,4789.01,5022.39,4772.61,4941.94,1820.56137376
1556064000,4946.99,5019.96,4825.00,4885.84,1519.08822686
1556150400,4887.99,4960.82,4486.50,4619.73,2661.94174636
1556236800,4621.62,4779.93,4524.50,4623.42,2384.45820634
1556323200,4628.95,4691.81,4590.05,4652.02,629.18864148
1556409600,4653.09,4690.00,4585.00,4629.44,611.06682287
1556496000,4629.43,4653.61,4551.00,4601.51,1359.86366555
1556582400,4609.32,4717.62,4583.94,4699.87,1344.21419865
1556668800,4699.87,4766.36,4694.36,4757.96,897.46118201
1556755200,4757.71,4850.00,4737.37,4825.50,1111.29901580
1556841600,4829.07,5189.22,4806.07,5055.00,3052.75695649
1556928000,5055.00,5198.00,4926.45,5143.61,1359.93013744
1557014400,5150.28,5170.00,5026.03,5115.93,623.08695456
1557100800,5114.18,5136.96,4975.00,5082.00,1625.06671896
1557187200,5080.36,5336.27,5080.36,5143.95,2423.55066486
1557273600,5147.28,5349.00,5063.63,5297.89,1620.63612530
1557360000,5311.08,5500.00,5292.56,5471.88,1717.59644985
1557446400,5487.32,5715.00,5439.49,5661.65,2085.88690966
1557532800,5653.97,6587.73,5650.83,6355.45,3890.11023073
1557619200,6355.07,6749.94,6000.00,6200.79,4856.65829443
1557705600,6197.25,7284.82,6114.24,6967.95,5381.09793166
1557792000,6972.36,7438.70,6755.61,7137.92,4827.00393926
1557878400,7127.44,7400.00,6991.00,7326.34,2961.72740877
1557964800,7325.59,7490.00,6847.68,7059.81,3081.42857494
1558051200,7058.73,7102.77,6000.00,6600.00,4113.40809257
1558137600,6600.00,6728.49,6481.17,6551.95,1000.85711712
1558224000,6521.48,7436.28,6521.47,7349.76,1859.38962196
1558310400,7349.54,7349.54,6800.00,7177.33,1970.19235569
1558396800,7165.29,7271.62,7007.77,7135.70,1691.63631570
1558483200,7135.62,7209.00,6671.90,6855.24,1586.56768502
1558569600,6846.56,7133.96,6711.11,7045.20,1612.58772265
1558656000,7057.71,7302.00,6983.42,7159.88,1348.41865068
1558742400,7155.73,7282.56,7099.00,7219.00,370.47918999
1558828800,7204.40,7830.90,7050.30,7794.44,1837.28404212
1558915200,7788.75,7974.00,7706.63,7842.98,2372.68595810
1559001600,7845.90,7887.17,7630.65,7799.66,1421.24794316
1559088000,7815.06,7874.53,7550.00,7776.28,1435.18766024
1559174400,7776.84,8168.97,7200.00,7450.00,2864.87470669
1559260800,7457.81,7700.00,7300.00,7685.73,1641.78799478
1559347200,7669.93,7730.25,7574.27,7666.55,437.26242456
1559433600,7661.84,7900.13,7640.31,7825.00,826.08430130
1559520000,7825.00,7830.21,7150.00,7221.15,1799.55047249
1559606400,7226.45,7226.45,6611.19,6819.00,2867.65472596
1559692800,6810.25,7059.96,6744.19,6935.98,1223.81250825
1559779200,6930.90,7012.68,6610.00,6914.42,1007.87309281
1559865600,6927.55,7182.57,6880.60,7070.02,1257.19293735
1559952000,7071.17,7117.88,6876.00,7022.80,349.91940014
1560038400,7008.16,7037.79,6670.78,6756.07,537.77208724
1560124800,6761.13,7150.00,6668.00,7091.33,1122.99478262
1560211200,7091.33,7120.00,6816.80,6992.70,1041.35143575
1560297600,6992.70,7321.00,6905.00,7234.82,1434.34258928
1560384000,7232.71,7400.00,7129.42,7301.41,1128.29247820
1560470400,7300.72,7797.99,7265.90,7773.09,1197.17992728
1560556800,7772.60,7937.19,7692.79,7891.43,747.93543457
1560643200,7885.29,8379.98,7831.69,8004.47,2404.81805672
1560729600,8008.32,8447.00,8008.32,8323.92,1792.95390619
1560816000,8324.09,8338.17,7980.01,8105.20,1624.33206014
1560902400,8121.01,8295.00,8067.35,8269.89,927.34091381
1560988800,8267.65,8518.61,8160.00,8433.95,1676.98019604
1561075200,8452.11,9000.00,8434.26,8999.99,1873.87207171
1561161600,8999.99,9870.00,8867.43,9378.39,3715.41355188
1561248000,9397.65,9897.00,9209.04,9525.19,1869.84200916
1561334400,9531.43,9749.10,9254.12,9675.27,1953.36623377
1561420800,9692.73,10370.00,9651.66,10357.18,3600.05417076
1561507200,10328.84,12195.00,9850.00,11376.18,7879.81763720
1561593600,11342.31,11715.61,9001.01,9790.00,7147.00743914
1561680000,9789.99,10920.00,9432.09,10870.27,3231.00400518
1561766400,10863.49,10864.10,9950.07,10432.80,1781.68027933
1561852800,10449.24,10698.00,9320.00,9462.07,1702.94331625
1561939200,9461.83,9843.94,8806.17,9308.08,2974.52768574
1562025600,9350.04,9685.95,8504.18,9585.84,3793.33890993
1562112000,9599.59,10651.48,9590.69,10604.46,3401.97478104
1562198400,10622.99,10679.21,9794.36,9896.55,2222.72578508
1562284800,9890.52,10233.53,9561.01,9798.88,2104.77121257
1562371200,9816.28,10444.46,9785.23,10024.36,1160.05446370
1562457600,10010.00,10365.00,9867.61,10206.65,1082.22336185
1562544000,10226.36,11061.38,10100.50,10974.07,2103.13487306
1562630400,10985.40,11465.56,10830.00,11227.67,2934.04830356
1562716800,11232.41,11747.49,10226.41,10779.98,4650.20577500
1562803200,10764.17,10764.18,9710.67,10089.99,3202.54157890
1562889600,10090.01,10595.00,9824.22,10492.41,1247.45867958
1562976000,10492.57,10519.97,9623.00,10121.29,1342.55899049
1563062400,10119.20,10180.00,8969.99,9044.46,1731.00496854
1563148800,9062.76,9854.87,8764.00,9635.14,2343.66821002
1563235200,9658.34,9817.69,8355.00,8399.53,3367.47470564
1563321600,8421.05,8913.61,8090.00,8648.16,2880.28831260
1563408000,8658.17,9599.10,8275.00,9469.19,2583.36668914
1563494400,9469.20,9589.00,8996.77,9405.59,1928.07040351
1563580800,9405.57,9929.70,9230.00,9590.37,1237.89788429
1563667200,9610.89,9666.75,9202.17,9449.01,861.13482861
1563753600,9459.04,9532.66,8989.19,9203.18,1435.23574607
1563840000,9228.90,9228.90,8800.00,8800.02,1373.22506712
1563926400,8852.69,8924.60,8540.00,8766.97,1770.99264351
1564012800,8779.92,9149.90,8740.04,8880.57,1192.07107953
1564099200,8882.42,8909.99,8652.68,8853.45,1029.87874607
1564185600,8837.15,9183.00,8355.00,8529.85,1557.62803242
1564272000,8529.83,8675.37,8200.00,8563.17,649.47252795
1564358400,8579.21,8740.70,8400.10,8529.57,981.30332694
1564444800,8529.80,8770.60,8403.69,8591.30,915.80074857
1564531200,8604.43,9120.00,8590.50,9113.98,1354.60615310
1564617600,9113.96,9470.41,8952.45,9390.14,1215.76177488
1564704000,9400.00,9612.85,9310.29,9486.44,1275.87927464
1564790400,9486.15,9830.52,9457.59,9740.00,679.11780469
1564876800,9731.93,9969.88,9501.21,9886.47,873.47520480
1564963200,9886.42,10662.01,9886.42,10475.00,2143.22612486
1565049600,10515.28,11000.00,10009.66,10232.75,2850.48384057
1565136000,10220.91,10843.35,10150.02,10698.34,1939.84782876
1565222400,10701.12,10778.93,10243.25,10714.91,1187.62439203
1565308800,10712.69,10757.77,10372.76,10580.40,1285.97609947
1565395200,10596.28,10680.62,10030.00,10089.74,1189.30697889
1565481600,10071.67,10341.00,9902.55,10317.33,752.22256733
1565568000,10280.13,10304.16,10030.05,10157.36,786.89658606
1565654400,10157.37,10211.93,9600.00,9713.82,1369.60654923
1565740800,9720.08,9720.08,8868.70,8985.93,2285.19919125
1565827200,8985.10,9414.32,8500.00,9281.09,3195.62873964
1565913600,9260.32,9504.00,8763.37,9348.44,1771.88586854
1566000000,9330.65,9455.25,9004.00,9215.49,563.19432752
1566086400,9220.82,9490.00,9095.00,9320.98,473.77763155
1566172800,9308.63,9866.00,9254.05,9854.03,1145.76862899
1566259200,9854.03,9890.00,9534.16,9695.00,913.37116351
1566345600,9712.88,9730.84,8872.25,9148.86,2324.24854883
1566432000,9150.75,9239.45,8800.00,9134.42,1504.78917724
1566518400,9123.65,9446.00,9050.00,9349.31,1171.00476180
1566604800,9355.18,9365.68,8877.61,9118.00,686.23347788
1566691200,9127.97,9300.00,8900.00,9102.55,630.92399089
1566777600,9102.55,9575.28,9102.55,9339.17,1275.22547369
1566864000,9346.10,9358.64,9038.11,9179.51,1064.94782705
1566950400,9186.74,9322.42,8558.74,8786.58,1876.31759448
1567036800,8775.76,8775.76,8421.00,8575.10,1453.56171931
1567123200,8600.40,8847.59,8459.42,8738.96,1259.23597928
1567209600,8729.85,8835.18,8602.12,8765.54,566.77463011
1567296000,8755.71,8958.48,8685.00,8893.97,558.26770367
1567382400,8893.95,9584.97,8878.92,9479.61,1859.28196048
1567468800,9478.49,9836.78,9391.41,9691.64,1931.98695467
1567555200,9677.38,9825.65,9412.97,9581.73,1553.61188895
1567641600,9598.31,9652.00,9463.54,9597.34,833.48469769
1567728000,9597.32,9928.65,9234.00,9349.79,2384.15062181
1567814400,9349.80,9596.83,9349.80,9510.07,454.33307891
1567900800,9503.00,9604.99,9280.00,9457.83,613.92750141
1567987200,9450.21,9550.00,9113.71,9353.57,1034.67673269
1568073600,9351.12,9410.62,8974.33,9160.14,1035.15205312
1568160000,9144.21,9324.05,8932.73,9240.44,989.35708359
1568246400,9238.65,9462.50,9125.04,9427.30,1177.15815993
1568332800,9444.36,9450.00,9163.65,9360.00,794.82886976
1568419200,9357.27,9432.40,9233.87,9367.51,351.24704742
1568505600,9360.46,9392.78,9273.97,9318.75,343.02233424
1568592000,9318.75,9415.29,9165.00,9338.78,836.82965976
1568678400,9327.75,9342.08,9183.15,9202.53,946.03042601
1568764800,9198.08,9271.36,9138.56,9217.28,776.51626189
1568851200,9218.07,9401.00,8722.01,9300.20,2049.70334969
1568937600,9320.00,9334.82,9152.00,9241.08,775.82303746
1569024000,9242.30,9242.30,9015.00,9072.07,608.56275456
1569110400,9074.28,9169.85,8951.00,9109.00,433.15028743
1569196800,9118.93,9134.65,8753.01,8820.56,1097.07939611
1569283200,8817.00,8912.98,7251.78,7759.08,5368.96444048
1569369600,7757.78,7971.46,7473.29,7704.92,2662.42398652
1569456000,7709.43,7767.11,7050.89,7381.66,3287.96848352
1569542400,7390.00,7575.00,7177.61,7501.42,1904.87559700
1569628800,7502.06,7640.00,7345.07,7519.19,899.19670541
1569715200,7524.73,7540.61,7215.90,7373.73,769.64940112
1569801600,7373.41,7674.22,7053.43,7629.67,2381.07509807
1569888000,7630.52,7830.51,7525.78,7622.89,1687.32889660
1569974400,7620.62,7674.46,7476.79,7648.06,1044.20760517
1570060800,7667.00,7684.79,7360.68,7513.00,996.18119645
1570147200,7522.85,7522.85,7307.78,7431.00,895.40483970
1570233600,7431.00,7479.69,7319.87,7437.71,557.12674498
1570320000,7437.71,7456.51,7103.50,7176.25,1141.97491307
1570406400,7175.94,7575.46,7088.36,7490.45,1816.72045258
1570492800,7491.24,7597.50,7389.49,7470.25,883.87428704
1570579200,7463.13,7922.64,7410.00,7831.00,1680.91894841
1570665600,7819.63,7873.25,7680.05,7799.83,1166.92602722
1570752000,7799.83,8024.96,7468.07,7503.59,1502.16845123
1570838400,7488.28,7629.47,7488.28,7539.54,384.95831657
1570924800,7533.07,7689.70,7400.00,7515.58,663.60447275
1571011200,7519.35,7628.10,7460.00,7580.00,876.26500349
1571097600,7580.00,7638.65,7307.93,7394.46,1322.43672410
1571184000,7394.46,7421.48,7157.77,7221.01,1382.19327614
1571270400,7224.90,7311.41,7169.68,7266.23,1485.26435816
1571356800,7270.82,7306.11,7024.13,7120.50,1444.33206467
1571443200,7124.30,7260.00,7056.87,7132.96,665.98058013
1571529600,7140.55,7450.03,7068.59,7383.31,784.83447375
1571616000,7376.70,7495.81,7313.72,7371.00,1017.27769233
1571702400,7377.09,7458.44,7191.32,7219.29,1003.86692101
1571788800,7215.80,7242.88,6599.11,6721.74,3102.44012470
1571875200,6721.09,6775.12,6610.00,6702.17,1234.05193570
1571961600,6697.28,7947.96,6667.48,7814.67,3320.73912204
1572048000,7827.40,9450.00,7801.38,8337.05,5447.46622474
1572134400,8338.90,8823.41,8185.01,8609.42,2314.45344168
1572220800,8585.94,8962.16,8277.00,8315.73,2823.30389874
1572307200,8287.43,8614.04,8176.85,8488.90,1692.01061297
1572393600,8492.55,8492.88,8087.12,8218.38,1874.45965982
1572480000,8225.27,8455.96,8025.00,8212.10,1442.67588160
1572566400,8199.91,8344.89,8115.00,8282.98,1313.50375798
1572652800,8284.41,8425.93,8243.10,8334.01,498.56727228
1572739200,8328.95,8392.41,8129.16,8255.40,624.50368664
1572825600,8251.89,8649.55,8169.57,8466.00,1384.93522538
1572912000,8465.00,8521.00,8245.19,8421.69,1272.19384987
1572998400,8417.73,8539.07,8362.46,8432.91,1089.61354525
1573084800,8447.59,8465.81,8215.00,8334.15,1153.34340392
1573171200,8334.62,8372.90,7860.70,7962.00,2162.56481362
1573257600,7963.78,8064.61,7922.17,8000.14,418.05979721
1573344000,7983.10,8271.98,7944.29,8204.74,742.80709938
1573430400,8211.00,8236.30,7770.00,7915.68,1519.51532655
1573516800,7907.31,8065.19,7781.83,7997.86,1167.57001264
1573603200,8016.75,8025.00,7903.32,7969.16,825.26993870
1573689600,7967.01,7987.38,7781.56,7843.57,1060.43194550
1573776000,7841.94,7969.33,7585.00,7667.73,1558.72571052
1573862400,7667.73,7734.62,7631.54,7676.14,361.77005248
1573948800,7683.43,7815.14,7585.57,7691.93,567.95857015
1574035200,7697.04,7698.91,7258.07,7387.25,1555.76031931
1574121600,7386.35,7413.57,7228.71,7339.56,1377.29989957
1574208000,7336.63,7439.68,7263.60,7305.79,1006.63427643
1574294400,7304.85,7335.99,6688.00,6892.67,2707.29165143
1574380800,6885.52,7020.00,6145.01,6629.35,5130.15581448
1574467200,6626.07,6694.87,6462.90,6657.19,1002.21287865
1574553600,6664.16,6670.25,6227.54,6282.17,1151.98454789
1574640000,6264.60,6712.70,5921.03,6483.05,4195.34152261
1574726400,6487.07,6670.00,6371.46,6513.24,1969.74174404
1574812800,6500.48,6975.93,6233.45,6837.91,2919.55991484
1574899200,6859.82,6965.86,6710.91,6755.38,2039.38016847
1574985600,6764.64,7144.00,6743.08,7040.24,1839.34002569
1575072000,7042.15,7104.20,6779.27,6875.79,847.14790310
1575158400,6861.81,6870.61,6576.26,6729.13,906.95215079
1575244800,6728.82,6752.18,6500.00,6609.04,1605.94062231
1575331200,6600.35,6699.10,6538.15,6593.67,1287.41478414
1575417600,6598.77,7050.00,6400.00,6498.65,2479.47332836
1575504000,6503.32,6757.79,6461.27,6662.14,1196.08570453
1575590400,6666.48,6869.99,6589.46,6828.37,1370.41731426
1575676800,6833.98,6895.57,6764.18,6777.93,428.50723103
1575763200,6777.93,6850.00,6683.44,6801.44,511.13653462
1575849600,6810.46,6925.00,6590.32,6636.65,1736.54727640
1575936000,6636.53,6697.85,6460.00,6520.19,1568.71663977
1576022400,6520.17,6570.56,6434.10,6479.84,1246.49553600
1576108800,6481.26,6551.39,6355.02,6424.38,1351.79690576
1576195200,6432.11,6560.58,6429.44,6525.00,1078.93554800
1576281600,6525.00,6543.65,6310.05,6361.32,639.03575717
1576368000,6361.26,6484.99,6310.00,6399.82,494.04431347
1576454400,6401.11,6408.14,6115.00,6182.00,1562.03517204
1576540800,6182.00,6225.96,5888.85,5942.88,2235.23120602
1576627200,5942.78,6710.00,5800.01,6560.75,3281.42129252
1576713600,6563.77,6639.04,6327.89,6439.13,1581.68961760
1576800000,6438.59,6519.50,6370.00,6501.49,1089.62342417
1576886400,6490.51,6499.82,6432.49,6463.00,286.19627823
1576972800,6456.34,6792.02,6442.53,6784.98,897.11708934
1577059200,6785.00,6942.73,6555.00,6601.84,1836.06781112
1577145600,6593.42,6705.82,6464.02,6555.32,1316.04248064
1577232000,6559.08,6562.68,6420.00,6493.91,780.82818277
1577318400,6493.94,6691.94,6443.43,6489.36,1106.33525662
1577404800,6485.86,6512.75,6330.00,6481.23,1228.70408260
1577491200,6485.50,6579.73,6476.51,6529.09,455.79659569
1577577600,6531.27,6731.83,6513.15,6601.59,535.08073169
1577664000,6600.49,6603.52,6430.11,6461.40,1140.95247821
1577750400,6450.00,6518.51,6339.03,6411.82,967.79923986
